1,96,128
1,116,128
1,96,146
1,116,146
1,136,147
1,155,148
1,155,130
1,137,130
1,96,184
1,96,166
1,116,167
1,116,184
1,136,185
1,154,186
1,155,168
1,136,167
1,96,223
1,96,204
1,115,205
1,115,223
1,96,242
1,115,242
1,96,260
1,114,260
1,95,280
1,114,280
1,96,297
1,114,297
1,96,317
1,114,317
1,114,335
1,95,335
1,133,334
1,152,334
1,153,316
1,133,316
1,171,334
1,189,334
1,190,316
1,171,316
1,208,333
1,226,333
1,208,316
1,226,316
1,209,298
1,227,298
1,227,280
1,209,280
1,190,297
1,172,298
1,171,280
1,191,280
1,134,297
1,153,297
1,153,280
1,134,280
1,153,243
1,134,242
1,134,261
1,153,261
1,135,205
1,154,206
1,135,223
1,154,223
1,173,224
1,191,224
1,191,206
1,173,206
1,172,243
1,191,243
1,172,261
1,190,261
1,174,131
1,193,132
1,174,150
1,192,150
1,174,169
1,193,169
1,174,187
1,192,187
1,212,133
1,230,133
1,212,151
1,230,152
1,212,170
1,229,171
1,211,188
1,229,189
1,210,208
1,229,208
1,210,225
1,228,225
1,210,244
1,228,244
1,210,261
1,227,261
1,266,136
1,249,135
1,249,153
1,266,153
1,248,172
1,265,172
1,265,190
1,248,190
1,248,209
1,265,208
1,247,226
1,265,227
1,246,244
1,264,244
1,263,262
1,246,262
1,245,280
1,263,280
1,245,297
1,262,298
1,245,316
1,262,316
1,244,333
1,261,333
1,279,332
1,296,332
1,296,315
1,280,316
1,280,297
1,297,297
1,298,280
1,280,280
1,281,262
1,298,263
1,298,245
1,281,245
1,283,227
1,299,226
1,299,210
1,283,209
1,283,190
1,300,191
1,300,173
1,283,173
1,285,137
1,302,137
1,285,155
1,301,155
1,320,139
1,337,139
1,320,157
1,336,157
1,319,175
1,335,175
1,319,191
1,335,192
1,318,210
1,334,211
1,334,227
1,317,227
1,316,246
1,332,246
1,316,263
1,332,263
1,315,281
1,331,281
1,315,296
1,331,297
1,314,331
1,314,315
1,330,315
1,330,332
1,348,332
1,363,331
1,364,315
1,348,315
1,349,297
1,364,297
1,365,281
1,349,281
1,350,263
1,366,262
1,366,247
1,350,246
1,352,228
1,366,228
1,367,211
1,352,211
1,352,192
1,369,193
1,369,176
1,353,176
1,354,158
1,354,141
1,371,141
1,370,159
1,387,159
1,387,144
1,403,144
1,402,160
1,420,161
1,434,161
1,435,144
1,420,144
1,434,180
1,433,196
1,417,196
1,418,178
1,417,213
1,433,213
1,432,230
1,417,230
1,431,248
1,415,247
1,430,263
1,415,263
1,414,282
1,429,281
1,428,297
1,413,297
1,412,314
1,427,314
1,413,331
1,428,331
1,395,331
1,380,331
1,381,315
1,396,315
1,381,297
1,397,297
1,397,281
1,382,281
1,383,262
1,398,263
1,383,247
1,399,247
1,384,228
1,399,229
1,401,213
1,384,212
1,386,194
1,385,177
1,402,177
1,401,195
